user_id,user_name,registration_date,user_segment
USR-001884,Maida Anggraini,2024-01-05,Regular
USR-001885,drg. Vanya Mangunsong,2025-06-12,Regular
USR-001886,Prabowo Wibowo,2025-05-07,Regular
USR-001887,"Puti Vanya Salahudin, M.Ak",2025-02-11,Regular
USR-001888,Kadir Natsir,2025-08-01,Regular
USR-001889,Malika Samosir,2024-05-23,Regular
USR-001890,Keisha Purwanti,2025-03-24,VIP
USR-001891,Belinda Sitorus,2025-11-16,Regular
USR-001892,"Nadine Napitupulu, S.E.I",2023-11-18,Regular
USR-001893,Adinata Mardhiyah,2024-02-08,Regular
USR-001894,Latika Agustina,2024-11-21,Regular
USR-001895,"Kasiyah Winarno, M.Kom.",2024-12-23,Regular
USR-001896,"Lanjar Hidayanto, S.Farm",2024-08-10,VIP
USR-001897,Harsana Pratiwi,2023-06-19,VIP
USR-001898,Prabowo Fujiati,2023-12-28,Regular
USR-001899,"KH. Najam Tampubolon, M.TI.",2024-05-20,Regular
USR-001900,"Malik Uwais, S.Gz",2025-05-18,Regular
USR-001901,Lintang Prayoga,2026-01-25,Regular
USR-001902,Ami Tarihoran,2024-04-30,VIP
USR-001903,"Shania Dabukke, S.E.I",2025-12-25,VIP
USR-001904,Dr. Sabrina Maulana,2024-05-29,Regular
USR-001905,Luhung Prastuti,2024-05-19,VIP
USR-001906,"R. Amalia Latupono, S.Pt",2026-02-12,Regular
USR-001907,"Kiandra Widodo, M.Farm",2026-01-15,VIP
USR-001908,Sutan Taufik Anggraini,2023-08-22,Regular
USR-001909,"drg. Hafshah Sihombing, M.TI.",2024-01-02,Regular
USR-001910,"Timbul Wibowo, M.Farm",2025-07-26,Regular
USR-001911,"Laras Irawan, S.IP",2024-08-10,VIP
USR-001912,dr. Yulia Megantara,2026-01-02,Regular
USR-001913,"Fathonah Widodo, S.Pd",2024-06-10,Regular
USR-001914,Rahman Lestari,2023-04-29,Regular
USR-001915,Bagiya Agustina,2023-04-22,Regular
USR-001916,Safina Suwarno,2025-07-13,VIP
USR-001917,Cecep Wahyudin,2025-02-17,Regular
USR-001918,"Diana Napitupulu, M.Kom.",2024-02-03,VIP
USR-001919,R. Ihsan Purnawati,2024-01-27,Regular
USR-001920,Daliono Halim,2024-03-15,Regular
USR-001921,"KH. Dadi Rajata, S.Farm",2024-01-28,Regular
USR-001922,"Vino Oktaviani, S.IP",2025-03-04,Regular
USR-001923,Bahuwirya Sihombing,2026-01-02,Regular
USR-001924,Dewi Saefullah,2023-08-31,Regular
USR-001925,Ana Padmasari,2023-07-28,VIP
USR-001926,Nova Wulandari,2024-04-18,VIP
USR-001927,Aswani Santoso,2023-09-23,Regular
USR-001928,"Lamar Gunarto, S.IP",2023-05-01,VIP
USR-001929,KH. Adiarja Waluyo,2024-03-12,Regular
USR-001930,KH. Emas Laksita,2025-11-11,Regular
USR-001931,"Tgk. Lukita Aryani, S.Psi",2025-04-24,Regular
USR-001932,"Tirtayasa Siregar, S.Psi",2024-11-15,Regular
USR-001933,Salwa Wacana,2024-04-26,VIP
USR-001934,Cut Kani Sitompul,2024-11-27,Regular
USR-001935,Jaga Wacana,2023-09-22,Regular
USR-001936,Luhung Maheswara,2023-11-21,VIP
USR-001937,Tira Prayoga,2025-07-22,Regular
USR-001938,Raina Wahyuni,2024-11-12,VIP
USR-001939,dr. Mitra Nainggolan,2025-04-27,Regular
USR-001940,"Yusuf Sinaga, S.Ked",2023-04-24,Regular
USR-001941,Aurora Simbolon,2025-12-29,Regular
USR-001942,Gina Sudiati,2026-03-08,Regular
USR-001943,Ulya Suryatmi,2025-05-11,Regular
USR-001944,Maria Kusmawati,2023-08-24,VIP
USR-001945,"Puti Uchita Winarno, S.Pd",2026-02-05,Regular
USR-001946,Narji Megantara,2025-11-18,VIP
USR-001947,Drs. Ami Mahendra,2025-07-05,VIP
USR-001948,"R. Gada Wulandari, M.Pd",2025-06-01,Regular
USR-001949,Umar Hassanah,2025-04-14,Regular
USR-001950,Salimah Namaga,2023-10-16,Regular
USR-001951,Danuja Narpati,2024-04-28,VIP
USR-001952,"Clara Kurniawan, S.Farm",2026-02-07,Regular
USR-001953,Wisnu Simbolon,2023-06-04,Regular
USR-001954,"T. Darmaji Rajasa, M.Kom.",2024-12-05,Regular
USR-001955,Mulya Mansur,2026-02-24,Regular
USR-001956,"Olga Lestari, S.Pt",2025-07-28,Regular
USR-001957,Genta Permata,2026-03-29,Regular
USR-001958,Margana Siregar,2025-11-08,Regular
USR-001959,"Uli Wibowo, M.Pd",2024-11-25,Regular
USR-001960,"Sutan Darmana Rajata, S.IP",2025-02-26,VIP
USR-001961,Balidin Irawan,2024-07-15,Regular
USR-001962,"Rika Nainggolan, S.IP",2024-09-29,Regular
USR-001963,Dian Sihotang,2025-09-25,VIP
USR-001964,Cut Ira Halim,2024-11-30,Regular
USR-001965,Sutan Slamet Wibisono,2025-10-22,Regular
USR-001966,Vera Utama,2025-02-06,VIP
USR-001967,"R.M. Karma Wijayanti, M.Ak",2026-03-10,Regular
USR-001968,Balamantri Widodo,2025-10-23,VIP
USR-001969,drg. Galih Maulana,2023-05-04,VIP
USR-001970,"R.A. Najwa Zulaika, M.M.",2024-07-24,Regular
USR-001971,Tgk. Dalima Widiastuti,2023-12-05,VIP
USR-001972,Liman Simanjuntak,2026-04-16,Regular
USR-001973,H. Bancar Saefullah,2024-08-11,Regular
USR-001974,Siti Pratama,2025-09-27,Regular
USR-001975,Tiara Waluyo,2025-05-27,Regular
USR-001976,"Tgk. Candra Pranowo, S.H.",2023-07-20,Regular
USR-001977,"Anastasia Nugroho, M.Kom.",2026-04-12,Regular
USR-001978,Yulia Wahyuni,2024-12-18,Regular
USR-001979,Kuncara Wijaya,2023-12-23,VIP
USR-001980,Shania Kusmawati,2024-09-25,Regular
USR-001981,"dr. Hartaka Hidayanto, M.TI.",2024-10-12,Regular
USR-001982,Tami Nababan,2024-07-02,Regular
USR-001983,"Drs. Kania Kuswoyo, S.E.I",2026-04-13,Regular
USR-001984,"KH. Laksana Habibi, S.Pd",2024-09-03,Regular
USR-001985,"Carub Permata, S.E.I",2025-03-30,Regular
USR-001986,"Novi Siregar, S.E.I",2025-03-06,Regular
USR-001987,Rangga Napitupulu,2024-03-10,Regular
USR-001988,Gilang Permata,2026-01-25,Regular
USR-001989,"Panji Maulana, S.Sos",2023-09-25,Regular
USR-001990,"Saadat Narpati, S.Gz",2025-02-11,Regular
USR-001991,Nabila Nugroho,2023-09-16,Regular
USR-001992,Kamidin Yulianti,2023-07-10,Regular
USR-001993,drg. Eka Utami,2024-09-26,Regular
USR-001994,Anom Lazuardi,2025-01-06,VIP
USR-001995,Nurul Sihombing,2024-04-28,Regular
USR-001996,R. Safina Waluyo,2026-03-23,Regular
USR-001997,"Ir. Maryanto Irawan, M.M.",2026-03-29,VIP
USR-001998,Ika Usamah,2026-01-24,Regular
USR-001999,Kartika Anggriawan,2026-01-28,Regular
USR-002000,Bakda Maheswara,2023-10-23,VIP
